http://www.nbcnews.com/mach/space/dwarf-planet-has-life-s-building-blocks-nasa-probe-shows-n722381,90617,94,text/html
http://www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-february-15th-878303811739,474353,161,text/html
http://www.nbcnews.com/watch/nbcnews-com/david-gregory-debunks-state-of-the-union-myths-119691331530,67982,73,text/html
http://www.nbcnews.com/business/consumer/sears-kmart-join-retailers-trimming-trump-merchandise-n720221,87662,86,text/html
http://www.nbcnews.com/tech/tech-news,115976,126,text/html
http://www.nbcnews.com/nightly-news/inspiring-america-chicago-program-helps-steer-young-men-away-violence-n719081,90196,79,text/html
http://www.nbcnews.com/feature/nbc-out/court-ruling-raises-number-legally-nonbinary-californians-seven-n721676,84822,86,text/html
http://www.nbcnews.com/video/caught-on-camera-swift-water-rescue-team-saves-81-year-old-from-rushing-waters-875738691540,324303,143,text/html
http://www.nbcnews.com/feature/debunker/video/the-truth-about-guns-and-gun-control-688853571620,360920,139,text/html
http://www.nbcnews.com/news/weather/thousands-remain-without-power-california-cleans-after-deadly-storm-n722911,95840,88,text/html
http://www.nbcnews.com/better/wellness/your-new-year-s-resolution-didn-t-take-try-instead-n713126,101970,103,text/html
http://www.nbcnews.com/tech/security,126028,135,text/html
http://www.nbcnews.com/nightly-news/video/inspiring-america-encouraging-girls-to-pick-up-skateboarding-879929923850,472241,161,text/html
http://www.nbcnews.com/business/consumer/why-millennials-aren-t-moving-why-s-problem-n720646,85346,82,text/html
http://www.nbcnews.com/news/world/whats-stake-new-nigerian-president-muhammadu-buhari-n333541,117469,98,text/html
http://www.nbcnews.com/nightly-news/video/at-maine-restaurant-paying-your-bill-means-paying-it-forward-843051075674,475423,162,text/html
http://www.nbcnews.com/video/blown-away-its-a-deadly-world-record-holder-515199043719,323546,143,text/html
http://www.nbcnews.com/pop-culture,241628,215,text/html
http://www.nbcnews.com/feature/debunker/video/the-perception-vs-reality-of-violent-crime-in-america-746016835580,361577,139,text/html
http://www.nbcnews.com/feature/inspiring-america/atlanta-couple-turn-cancer-diagnosis-incredible-love-story-n721016,89733,78,text/html
http://www.nbcnews.com/news/nbcblk/critics-love-i-am-not-your-negro-are-internet-trolls-n721576,104719,95,text/html
http://www.nbcnews.com/nightly-news/video/will-stock-markets-post-election-spikes-and-record-highs-continue-879131715835,472372,161,text/html
http://www.nbcnews.com/feature/nbc-out/lawsuit-st-louis-county-officer-told-tone-down-gayness-n722391,83145,82,text/html
http://www.nbcnews.com/nightly-news/video/irs-warns-of-new-email-phishing-tax-scam-869796931596,474691,162,text/html
http://www.nbcnews.com/dateline/video/preview-return-to-manitowoc-county-the-state-of-wisconsin-vs-steven-a-avery-877014083754,336635,196,text/html
http://www.nbcnews.com/video/santa-ana-winds-554975299701,320857,143,text/html
http://www.nbcnews.com/video/razors-in-apples-halloween-horrors-you-shouldnt-fear-350107715959,322593,143,text/html
http://www.nbcnews.com/nightly-news/video/inspiring-america-update-on-chicago-s-superhero-nurse-839854659767,475312,162,text/html
http://www.nbcnews.com/health/health-care/more-12-million-got-obamacare-survey-shows-n719071,92597,88,text/html
http://www.nbcnews.com/feature/flashback,998340,301,text/html
http://www.nbcnews.com/watch/debunker/whats-the-deal-with-obamas-trade-deal-447783491800,67378,73,text/html
http://www.nbcnews.com/nightly-news/video/record-breaking-warmth-wednesday-major-snow-thursday-in-northeast-872977475647,475277,162,text/html
http://www.nbcnews.com/nightly-news/video/third-suspect-arrested-in-killing-of-nkorean-dictator-s-half-brother-879134275945,472112,161,text/html
http://www.nbcnews.com/storyline/syrias-suffering-families,187395,130,text/html
http://www.nbcnews.com/politics/politics-news/democrats-are-eager-see-end-race-dnc-chair-n722436,117998,97,text/html
http://www.nbcnews.com/card/watch-inauguration-donald-trump-360-degree-video-n709566,152362,154,text/html
http://www.nbcnews.com/news/us-news/employees-across-u-s-fired-after-joining-day-without-immigrants-n722991,90859,92,text/html
http://www.nbcnews.com/nightly-news/video/oregon-foster-child-s-friendship-with-dog-is-viral-internet-sensation-820329027921,475404,162,text/html
http://www.nbcnews.com/news/us-news/msu-gymnastics-coach-kathie-klages-steps-down-amid-scandal-n720951,106602,92,text/html
http://www.nbcnews.com/video/are-shark-attacks-on-the-rise-302527043517,321586,143,text/html
http://www.nbcnews.com/news/world/amp/iraq-launches-offensive-re-take-part-mosul-isis-prime-minister-n722916,38512,28,text/html
http://www.nbcnews.com/politics/first-read/trump-s-first-month-has-been-anything-fine-tuned-machine-n722356,121162,107,text/html
http://www.nbcnews.com/video/blown-away-a-tornado-after-dark-515199043778,322186,143,text/html
http://www.nbcnews.com/nightly-news/video/former-usa-gymnastics-doctor-accused-of-sexually-abusing-dozens-of-women-879920707544,472394,161,text/html
http://www.nbcnews.com/card/virtual-democracy-plaza-watch-full-steve-kornacki-vr-event-n657596,151441,154,text/html
http://www.nbcnews.com/nightly-news/video/55-year-old-makes-history-as-oldest-player-in-division-i-football-814684739911,475544,162,text/html
http://www.nbcnews.com/storyline/syrias-suffering-families/syrian-refugees-see-dream-better-life-crushed-trump-ban-n713621,135625,97,text/html
http://www.nbcnews.com/news/week-in-pictures,115470,119,text/html
http://www.nbcnews.com/storyline/isis-uncovered/discarded-isis-receipts-offer-glimpse-former-life-mosul-n716571,107996,85,text/html
http://www.nbcnews.com/slideshow/powerful-california-storms-leave-thousands-without-power-n723011,93173,73,text/html
http://www.nbcnews.com/feature/debunker/video/how-hard-is-it-for-refugees-to-get-into-the-u-s-567958083865,361564,139,text/html
http://www.nbcnews.com/pop-culture/lifestyle,130584,139,text/html
http://www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-february-16th-879224387910,474412,161,text/html
http://www.nbcnews.com/video/watch-a-grizzly-bear-and-arctic-fox-enjoy-their-snow-day-873402435647,322877,143,text/html
http://www.nbcnews.com/video/long-lost-greyhound-found-five-years-later-878692931958,322461,143,text/html
http://www.nbcnews.com/watch/nbcnews-com/demystifying-mammograms-149477955665,66552,73,text/html
http://www.nbcnews.com/nightly-news/video/inspiring-america-how-a-deaf-high-school-mascot-moves-the-crowd-to-his-beat-878228547759,475636,161,text/html
http://www.nbcnews.com/card/virtual-democracy-plaza-card-launch-n651811,153536,154,text/html
http://www.nbcnews.com/meet-the-press/video/full-panetta-interview-president-must-build-loyalty-with-intel-community-880496195860,405625,209,text/html
http://www.nbcnews.com/watch/nbcnews-com/gluten-unmasked-dr-nancy-debunks-the-pesky-protein-198351427620,68560,73,text/html
http://www.nbcnews.com/health/mens-health,127063,139,text/html
http://www.nbcnews.com/meet-the-press/mccain-warns-suppressing-press-how-dictators-get-started-n722906,119998,101,text/html
http://www.nbcnews.com/video/blown-away-majestic-cone-tornado-in-the-sandhills-of-nebraska-515224643540,322933,143,text/html
http://www.nbcnews.com/card/virtual-democracy-plaza-new-events-added-janeane-garofalo-mr-robot-n664376,153491,154,text/html
http://www.nbcnews.com/science,140540,146,text/html
http://www.nbcnews.com/storyline/robert-durst/durst-case-friend-says-jinx-millionaire-s-wife-feared-him-n721726,105006,94,text/html
http://www.nbcnews.com/business/consumer/hungry-workers-dropping-drive-thru-favor-home-app-options-n720351,88595,79,text/html
http://www.nbcnews.com/card/hundreds-thousands-march-women-washington-n710946,151514,154,text/html
http://www.nbcnews.com/nightly-news/video/inspiring-america-meet-the-brilliant-man-who-remembers-everything-868938307771,475037,162,text/html
http://www.nbcnews.com/video/bono-greets-vp-pence-at-surprise-meeting-in-germany-880536643955,323967,142,text/html
http://www.nbcnews.com/video/strong-storms-cause-flooding-in-central-california-872276547737,322545,143,text/html
http://www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-february-14th-877355075592,474366,161,text/html
http://www.nbcnews.com/news/world/amp/nigeria-president-muhammadu-buhari-s-absence-sparks-concern-n722306,42876,27,text/html
http://www.nbcnews.com/card/new-england-fall-foliage-fly-through-bartlett-arboretum-n677041,152290,154,text/html
http://www.nbcnews.com/pages/search,47302,65,text/html
http://www.nbcnews.com/feature/debunker/video/puerto-ricos-debt-why-bankruptcy-isnt-an-option-495327811538,361647,139,text/html
http://www.nbcnews.com/news/us-news/trump-asks-billionaire-steve-feinberg-review-intel-agencies-n721756,97514,81,text/html
http://www.nbcnews.com/politics,167947,154,text/html
http://www.nbcnews.com/card/spooky-scenes-take-360-degree-paranormal-tour-fort-delaware-n674776,152204,154,text/html
http://www.nbcnews.com/news/us-news/nbc-affiliates-n19981,137477,278,text/html
http://www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-february-17th-880013379561,474799,161,text/html
http://www.nbcnews.com/news/us-news/homeland-security-memos-detail-how-trump-could-detain-deport-n723036,97760,89,text/html
